element_id,part_num,color_id,design_id
641317,6413,77,
6414946,38798,19,3061
6127153,22401,179,22401
6223717,4490,4,4490
6160907,59807,14,28174
6322903,98138pr0024,179,17968
6152131,26674,1,26674
6227559,75c38,71,60778
6151979,26634,9999,
4519912,3044c,2,
4106561,6124,36,6124
6399998,3833,1062,3833
6030681,13575,9999,
6251250,43721,272,43721
6065491,64393,14,64393
4206809,47417,9999,
6240533,4594,35,35160
6177730,970l27r22,15,88584
6032152,98133pr0002,2,99314
6051870,3844,80,15606
6009254,10986,9999,
6021580,64451,320,64451
6248914,98585,42,31520
4263392,44358,379,
4495204,78c08,135,23039
6212325,14769pr0016,297,36525
6296854,973c35h03pr5083,288,76382
6254135,60603pr0006,41,36107
6331076,75285,9999,
6207994,57520,1,75903
4519957,3044c,71,
6338102,77541,9999,
6058752,3308,30,3308
6228567,18895pr0003,15,28755
6236029,3626cpr2683,15,39479
6258699,50955pr0002,272,45350
6258071,87079pr0186,15,45353
6031324,4066pr0257,14,93535
6021605,31110pr0072,25,12773
6218011,13731,321,13731
6207496,6391,71,6391
6207493,6378,71,6378
6207508,51560,71,51560
6207494,6377,71,6377
6219464,35967,4,35967
6225519,35962pr0001,4,38507
6054336,6075,26,6075
6252550,3037pr0006,4,43143
4168140,42602,41,
6350034,66857pr0019,1000,78972
6308504,67196,25,67196
4264485,18306,1,
6046301,3626bpr0734,14,93400
6239904,18944,272,28923
6315349,970c14pr9970,71,69416
6395748,44865,19,44865
6259802,30248,72,40939
6350256,79007,9999,
6371787,15068,1050,15068
6336896,6180pr0018,0,77254
6261323,2465,322,2465
6160908,59807,72,28174
6258166,15068pr0033,15,45354
6133306,22385pr0068,46,24576
4542331,3043,71,
6248066,3834,4,3834
6491606,47407,71,29172
4280125,3043,19,
4251973,3040b,28,3040
4519901,3176,2,
4532302,61198,0,
6194396,4268,4,34278
6245835,20381c01pr0119,323,35625
6468769,69729pr0007,19,
6287746,35074pr0009,31,66355
6265691,18970,30,18970
6235215,3626cpr2680,1,39470
6253009,3960pr0043,46,39740
6236032,973c03h22pr4420,0,76382
6235425,973c28h28pr4418,1,76382
6099455,30363,26,30363
6248542,39802pr0001,179,39802
6334700,76913,9999,
6043795,970c03pr0210,0,95032
6213784,3623,3,3623
6211768,35186,14,35186
6220033,32202,321,32202
6247802,72475,40,35306
6230579,20482,29,31561
6231379,35463,3,35463
6231372,35459,5,35459
6228243,15429pr0009,15,38900
6228007,15429pr0006,25,38886
6228246,15429pr0008,15,38901
6231367,89522,27,34078
6228079,3622pr0031,10,38891
6223667,35470,15,35470
6223672,35459,92,35459
6223677,35459,158,35459
6223736,20482,27,31561
6228268,3622pr0034,29,38906
6228060,3623pr0020,10,38890
6228261,3623pr0021,30,38904
6231369,35459,2,35459
6228237,3622pr0032,29,38899
6352182,49418,15,49418
6129198,970l03r22pr0302,4,73243
6404158,18729,182,43376
6224805,30387,15,30387
6266766,90482pr0002,0,55504
6254306,37352,321,37352
6370302,22888,1050,22888
6394841,11408c05pr0004,92,73161
4540326,84562,9999,
6228258,15429pr0010,15,38903
6228263,3622pr0033,30,38905
6231380,35463,15,35463
6223733,20482,321,31561
6228271,3622pr0035,1,38907
6151960,26393pr0003,4,26393
4518362,61627,320,61627
4508436,57578pr0002,272,60143
6122192,10904,15,22414
4581331,88765pr0002,4,89925
4506984,59126pr0002,1,59126
6018383,47440c04pr0001,4,47440
4620574,6474pr9997,71,95433
6023897,31202c03pr0001,0,95118
6102383,93150,322,14294
6024083,31110pr0103,1,13171
6056612,15452pr0001,1,15983
6350445,79110,9999,
6135037,24160pat0002,297,24160
4198491,45450,230,45450
6212060,64683,321,64683
6170487,63965,4,28921
6230582,85861,5,28626
6263790,62462,5,29219
6268922,32014,4,42155
6411902,11203,14,11203
4494949,54034,135,54034
4614486,2301,484,2301
6228969,25269,226,25269
6022745,4198pr0001,14,12959
6240528,64450,15,31498
6234116,37776,1103,37776
6326658,69182,25,69182
6237318,3010pr0046,322,39755
6236034,36840,226,36840
6223913,3070b,378,3070
6350039,66857pr0020,1000,78977
6360037,60475b,19,65460
6064791,95330pr0001,84,16994
6125719,92746,484,92746
6245432,4740pr0001,47,39606
6234584,92819c01pr0110,378,18353
6233966,973c05h02pr4401,272,76382
6233910,3626cpr2667,78,39341
4264940,52918,15,52918
6020640,12104,73,12104
6234806,29111,0,29111
4278722,52024,0,52024
6476677,10107147,9999,
4249086,51786,70,51786
6134958,92014pr0006,27,24765
6134920,24742,1,24742
6234805,29111,84,29111
6233913,3626cpr2668,78,39345
4252568,51907,80,51907
4280295,51996,297,51996
4620801,6490,212,61310
4250473,41250,72,51930
6234807,37762,15,37762
4171895,6425c02,0,6425
4265815,51741pr0005,191,51741
6234804,64225,308,64225
4562316,3008,182,
6315331,98138pr0100,84,44893
4614479,31021,70,89467
6109076,20810,9999,
6171039,23763pr0005,191,24128
6135036,24160pat0001,321,24160
4283909,2206,272,2206
6236728,3069bpr0238,19,39649
6033124,2302pr0001,10,13858
6236565,98138pr0096,0,39605
4520802,6309pr0131,15,48726
6206122,24186,70,28436
6233975,973c14h02pr4402,71,76382
4283591,6426c01,135,6426
6236629,3068bpr0376,19,39616
6248079,36841,73,36841
6230280,35563,72,35563
6249554,24593,19,35402
6236642,92262pr0002,73,39623
6234710,3626cpr2673,78,39436
6236205,973c12h02pr4426,72,76382
6236686,15491pr0002,78,39638
6233298,90540,378,18745
6232139,47543,72,48310
6236666,973c10h02pr4441,320,76382
4660482,6497,5,6497
647822,6478,351,6478
6044243,973c13h13pr1739,28,88585
6124039,6527,14,6527
6194389,12651,1,34277
4578880,47448,4,47448
4216436,48036,23,48036
6230176,18922,29,18922
4519961,3043,2,
4265302,31213pr0006,4,53163
6020906,31110pr0071,27,12709
6234377,24055,26,24055
6093863,2445,26,2445
6235212,14769pr1111,30,39468
6234332,2454bpr0004,226,39396
642630,6426c01,14,6426
4168152,6426c01,25,6426
4290730,55436,1,55436
4620561,89195,191,89195
4494952,31171,135,31171
6018366,87702c03pr0001,15,87702
6448306,64408,484,64408
4251750,51996,0,51996
6049497,88760c01pr0007,0,88784
4262108,52840pr0001,10,52840
4169666,31213pr0002,4,42634
4285295,4195c01,0,54804
4506759,4066,71,4066
6246911,28414pr0109,15,42719
6167668,98223,322,98223
4222358,4066,1057,42657
6030217,64394,71,64394
6163975,28567,14,28567
6329440,87079pr9979,0,73899
6279110,97149pr3979,14,65229
6382503,16925c01pr0012,321,35584
4221641,31021,191,31021
4583390,31021,15,89467
6129718,23763pr0001,179,24128
6234697,3626cpr2672,78,39435
6199770,19888,320,19888
6232257,2815,297,2815
6230281,23949,72,23949
6230284,35464,19,35464
6236162,36806,71,36806
6237053,973c35h02pr4453,288,76382
6235153,38317,72,38317
6237879,3626cpr2709,78,39777
6237883,3626cpr2708,78,39780
6234738,21269,71,21269
6237055,970c35pr1577,288,39713
6237107,3626cpr2706,15,39721
6237109,973c14h27pr4454,71,76382
6227330,35188,25,35188
6284242,64455,179,64455
6352800,77486,15,
6313451,11289,182,63791
644823,4198,1,6448
4620856,10095456,9999,
6226630,37178,27,37178
6383356,3960,85,3960
6413492,50862,179,50862
6142605,25751,9999,
4611564,2300pr0009,14,93631
4257800,47423pr0011,10,52421
4265255,6346,0,6346
6133094,24493,9999,
6105634,20382,9999,
4521054,3664,28,3664
6430739,14769pr1251,0,102469
6050700,88760c01pr0010,0,88784
6021101,92014pr0002,4,12110
4251781,51711pr0002,0,51769
4169157,31330,0,31330
6464365,970c03pr0026,0,105542
6056302,15581pr0002,321,15933
4172546,6426c02,2,6426
6236027,3626cpr2682,78,39478
6330090,47847,71,54782
6219611,973c27h01pr4200,15,76382
6093864,2445,19,2445
6433545,10102770,9999,
6218084,18646,72,18646
6218081,32083,191,32083
6226707,37493,191,37493
6271360,32333,71,28840
6100034,64647,288,
6286376,64681,14,64681
4285183,6474,28,6474
6322970,98138pr9996,158,63784
6449632,75902pr0036,72,104738
6441202,28621pr4066,1,104137
6038572,95542,15,95542
4288282,3865,10,3865
6141699,3626cpr9994,1000,25527
4541749,52024,73,52024
4194476,46169,9999,46169
6253365,44661,15,35265
6285567,65858,9999,
6364922,79717c01,71,79717
6139419,98133pr0002,1,25392
6032095,98133pr0002,0,99313
6005181,76676,1,
6254221,4739a,27,29336
6277483,3005,46,35382
6239905,18944,321,28923
6240075,92198pr0092,78,40290
364026,3640,0,3640
6138494,3738,10,3738
4611651,4080,71,4080
6043062,4238,70,33341
4541727,2300,191,2300
6173606,3626cpr9997,15,29279
6217685,64392,272,64392
4192784,6346,135,6346
6174125,92081,226,92081
6384649,11403c01pr0106,85,36198
6225776,32580,272,32580
4267673,48125c02,15,48124
6291066,22385,320,35341
6211981,973c22h02pr3661,4,76382
488221,4882,4,4882
6195851,6195852,9999,
6020651,87702c02pr0001,4,87702
4254508,51711pr0001,135,51936
4520295,44699,70,44699
4261093,52025,0,52025
4251259,6490,70,6490
4523752,41250,71,51930
6317176,970c35pat02pr0002,288,69634
4265813,51741pr0003,15,51741
4211557,30042,71,
6399210,10100077,9999,
4517113,60764pr0001,288,60764
4571145,3626bpr0213,14,88018
4210835,31442,72,31442
6361434,66857pr0021,1000,80054
6043041,99565c01,71,99565
6507917,43898,47,35268
6170856,30126,72,28958
651029,6510,74,6510
6221658,43713,191,43713
6217976,35187pr0001,272,37383
4278076,48495,297,48495
6382249,80497,0,80497
6271152,32009,0,41486
6231959,973c22h22pr7004,4,76382
6082296,51725pr0007,15,95435
6469208,973c28h21pr0001,1,
6173634,3626cpr9949,85,29288
6212062,24119,321,24119
6268923,32014,72,42155
6261372,6536,15,40146
6175942,3626cpr9934,15,29850
6039349,3308,272,3308
6258455,98058pr0003,484,51071
4568123,88529,9999,
4544434,3455,1,3455
6218142,93604,191,93604
6231963,35136,71,35136
6361435,66857pr0022,1000,80055
6282765,64639pr0001,15,64639
6212270,11198pr0003,4,36510
363926,3639,0,3639
4143245,6219,15,6219
6066116,15332,72,15332
6214557,15395,27,15395
6172201,15427,484,29066
6021195,30187b,1,
4583819,6474pr9990,71,90458
4599590,31110pr0059,14,93013
6227560,75c26,4,64461
4583815,48125c05,73,48124
6027637,31165,297,31165
6217963,31111pr0001,322,37374
6218315,13535,14,13535
6000804,4895,1,76338
6211342,40666,322,40666
6217959,4198pr0002,14,37370
6217967,31110pr0114,15,37378
6263792,87081,5,87081
6226927,23405,4,23405
6226932,32739,72,32739
6214559,28740,0,28740
6172142,64415c01,0,29082
6213250,31110pr0109,14,36681
6213265,3011pr1009,4,36691
6212240,3011pr0007,321,36504
6212172,98223pr9994,14,36466
6213260,31110pr0110,4,36685
6212248,11344pr0008,321,36507
6212243,98224pr0004,322,36506
6212183,98224pr0003,14,36469
6212268,98224pr0005,15,36509
6212276,11170pr0003,4,36514
6213271,3664pr0003,4,36697
6226885,20302,321,20302
6225521,35962pr0003,14,38509
6232170,35138,71,35138
4221645,31168,10,31168
4541750,52027,320,52027
6100485,92937c02,5,92937
6223684,14222pr0006,15,38243
6248924,24093pr0010,70,34086
6189073,43898,19,43898
6217966,4198pr0005,15,37377
6217960,3011pr1012,4,37371
6217957,98223pr0022,27,37368
6217964,31110pr0113,322,37375
6217965,4198pr0004,14,37376
6217958,31110pr0111,27,37369
6210723,11344,321,11344
6217956,4198pr0014,14,37367
6217962,4198pr0003,14,37373
6322973,98138pr0150,323,67219
6396288,23405,484,23405
6167685,98233,321,98233
6277462,43721,0,43721
6248920,24093pr0008,34,34774
6217961,31110pr0112,4,37372
6289822,50967,0,50967
303052,3030,7,
6092731,17114,308,17114
4536482,22307c02,0,64671
6143319,98372pr0002,15,99587
4261180,4066pr0005,70,52644
6172149,29085c01,0,29084
4496664,42236pr0005,4,57953
4261177,42236pr0007,0,52645
4653709,3678bpr0027,1,70159
6223871,37062pr0001,226,38278
6233809,38909pr0002,15,38909
6223699,16206pr0001,14,38248
6218155,35579,321,35579
6223693,31110pr0115,322,38246
6503216,35394,71,35394
6349891,973f032pr5639,72,76382
6218152,57888,321,98457
4546927,2300pr0008,10,85966
4516775,47440c03pr0001,4,47440
6020582,59684pr0001,71,12065
6343853,87552pr0012,47,78293
4249992,44699,4,44699
4622354,6490,4,61310
4223921,6490,25,6490
6000801,4895,27,76338
6225645,20497pr0008,321,38531
6217858,11170pr0005,15,37342
6217871,2302pr0013,15,37344
6155125,10202,0,10202
6217631,35110c01,85,35110
6209934,35130,14,35130
6208540,98459,322,98459
6215345,35086,322,35086
6215343,19663,322,19663
6236100,3626cpr2684,78,39504
6236129,973c11h03pr4427,28,76382
6236144,970c11pr1565,28,39511
6212297,4893,4,4893
6289414,973f027pr4995,28,76382
6208543,31023,322,31023
6214776,23925pr0002,19,36982
6214785,27372pr0006,226,36987
6214797,3011pr1010,15,36988
6214801,15581pr0001,27,36993
6215523,37151pr0001,272,37151
6215528,87651pr0002,15,37152
6215538,20046pr0002,19,37155
6215619,37184,15,37184
6208542,92094,15,92094
6214597,4162pr0057,0,36942
6208539,87322,15,16087
6247784,14719,72,14719
6210005,6474,2,6474
6514267,3065,40,35743
4655098,98608pr0001,78,
4505874,4195c02,0,54804
6258459,98059pr0003,484,51073
6194444,87990,321,18227
6284074,3626cpr9862,78,65707
6372359,53126,308,53126
6214780,35092pr0001,15,36986
6220932,75115pr0016,19,35510
4278927,42236pr0008,320,54278
6223688,3011pr1014,71,38244
6221467,33909,19,33909
6361436,66857pr0023,1000,80056
6103684,92819c01pr0001,15,18353
6217689,64680,272,64680
4249895,48036,320,48036
6237722,39766,9999,
6434882,68212,3,68212
4505599,52025,272,52025
6217673,32524,272,32524
4267285,4588,135,4588
6208813,47759,321,47759
6018597,98218,226,98218
6213896,35087,226,35087
6215649,98223pr0005,70,37193
4280294,51714,297,51714
4547642,51547pr0009,4,52838
6232037,17485,19,17485
6232136,15533,19,15533
6232147,24309,19,24309
6240205,64807,70,64807
6239883,21269,484,21269
6234583,28588,72,28588
6232140,30361c,19,30361
6233297,23996,28,23996
4646782,62409,1103,90539
6231636,24246,179,35399
6236423,38583,19,38583
6347703,78833,9999,
6236425,38585,19,38585
6335504,22385pr9971,4,77020
6006379,90005,326,
6372388,92456c15pr0416,70,73141
4539145,64251,71,
4620537,30027b,70,
6121944,50231,72,50231
4543217,85301,9999,
6232148,50950,28,50950
6164221,973c27h03pr3580,15,76382
6100482,47423,27,18016
4276864,52025,320,52025
6273713,2654,40,28558
6036640,87080,2,87080
6322966,98138pr0151,158,67215
6247789,87609,73,87609
4120155,3817,25,
4287619,54173,72,
6258302,98071pr0008,27,51012
6232144,45301,72,45301
4109711,3183c,15,
6254240,46105,9999,
4493536,57046,33,57046
6266807,11302pat0003,15,11302
6023668,87079pr0014,4,94652
6283415,26913,15,26913
6370301,74166,226,74166
6021137,12126,73,12126
6222496,92198pr0005,78,38065
6245834,20381c01pr0111,26,35625
6237035,3010pr0045,72,39710
6038542,3626cpr1126,212,14366
6317943,64651,70,64651
4252462,51725pr0001,4,51916
4494954,2206,135,2206
6082066,54007c03,0,18351
6141502,4209b,84,4209
4249250,51714,0,51714
4158507,32348,34,
6040255,6059,322,
4647979,98191,10,98191
6100476,87322,29,16087
6033034,13535,70,13535
6167913,11092,84,11092
6021134,88760c01pr0011,0,88784
6147457,76371pr0002,15,26307
6185355,3626cpr2236,179,32886
4281586,53915c01,2,54536
4538354,2301pr0001,73,64832
6170776,3176,19,3176
6344353,970c03pr2102,0,78358
6201630,6233,72,6233
6246844,18838,71,30938
6222432,3676,19,3676
6173131,62462,320,29219
4569788,31110pr0040,0,88279
4569776,31110pr0032,14,88271
6027617,75115pr0020,15,75115
6236403,3245cpr0144,0,39551
6167663,92453,14,92453
6021104,89200pr0001,4,89200
4506656,57578pr0001,0,59530
6182322,973c28h04pr3779,71,88585
6186391,973c28h14pr3821,321,88585
6185340,3626cpr2234,179,32880
6258799,87555,28,87555
4143789,75725pr0001,0,75725
4264440,2155,15,2155
6186955,61406pat0006,85,61406
6337594,77362,9999,
6209896,26122pr0030,15,28448
6185351,3626cpr2235,179,32884
4497289,58629pr0001,14,89468
6182476,970c28pr1254,1,32654
820673,820673,9999,
6370300,80015,323,80015
4639576,97943,9999,
4251779,31111,72,31111
4506009,52055pr0002,1,52055
4261092,52024,72,52024
4285184,52024,28,52024
6330096,67075,226,67075
4267357,75126pr0006,15,47557
6019875,85610pr0003,15,85610
4620504,3011pr0010,191,95385
6224427,37191,4,38376
6456683,973c03h02pr6783,0,76382
6127014,53454,57,53454
6237024,11477pr0007,15,39706
6069889,3838,1,3838
6217686,64682,272,64682
4506757,51698,272,51698
4164493,6490,8,6490
4262105,52062,10,52839
4264414,2205,14,2205
6049683,88760c01pr0013,0,88784
6057378,87322,5,16087
4621914,88760c01pr0012,0,88784
4540511,6474pr9985,71,84597
4621639,2300pr0011,191,95563
4581213,41970pr0001,73,89893
4581704,2291pr0003,14,89957
4505553,59130,1,59130
6020593,89200pr0002,15,89200
4508435,59533pr0003,15,60142
6379820,90534,9999,
6160950,973c27h03pr3548,15,76382
6175399,3664pr0001,14,29762
4569775,31110pr0031,15,88270
4620748,48842pr0001,15,48842
6139202,74957,72,74957
4547637,51547pr0010,4,52834
4494677,31026,4,31026
4265232,31043,72,31043
4654906,48036,297,48036
6326145,98138pr0200,226,73069
6398374,10001926,9999,
4518290,61582,9999,
6361437,66857pr0024,1000,80057
6023657,87079pr0015,4,94653
4505551,59129pr0001,320,59128
6518095,59794c01pr0017,379,59794
6215040,64681,2,64681
6214199,20904pr0004,179,23917
6253860,2357,5,2357
6490002,973c41h01pr7107,484,76382
4289306,54073pr0001,19,55344
6329374,973c01h03pr9711,4,76382
6261349,88072,15,43876
4109963,30150,6,30150
6507918,43898,41,35268
6231962,35136,72,35136
6370369,28738,71,28738
81508,3003pr0053,15,81508
6201032,88760c02pr0002,0,35025
4287241,42025pr9999,25,43206
4620565,2300pr0010,191,95428
6344022,15712,72,44842
6182714,3626cpr2149,379,32722
6020888,11198pr0001,322,12705
6296959,66155,10,66155
6236533,3005pr0018,0,39594
6237028,63864pr0018,191,39708
4598442,89652,0,89652
6021141,95207pr0002,10,12124
6299842,970c37pat02pr0001,26,67841
6313508,98284,0,65738
6240388,93587pr0019,14,34358
6214275,24226c01,0,36006
6478184,10107403,9999,
4244077,30046,52,30046
6217687,64394,272,64394
4506756,51698,71,51698
4281264,51741pr0007,70,51741
4287512,73572c02,1,73572
6510074,1748,322,1748
6373386,28649pr0310,78,84048
3103223,31032,1,31032
4529212,31213pr0004,71,63582
6021158,94899pr0001,323,12135
4540996,4066pr0008,15,84701
6020679,95462pr0001,4,12123
6177701,90397,25,17947
4580310,89391c01,14,89393
4505552,59128pr0001,320,59129
6182142,89200pr0003,4,89200
4508474,59533pr0002,288,60144
6252428,49241,9999,
4261500,75725pr0001,15,75725
4222130,45141,288,45141
4171258,6504,14,6504
6410327,973c27h19pr6256,15,76382
4583674,58629pr0002,14,90439
6223576,45141,322,45141
6344354,37829pr0125,484,78359
6239971,3069bpr0244,70,40282
6251613,3069bpr0242,47,39856
6238876,30374,28,21462
6238874,36840,70,36840
6239972,2431pr0132,308,40283
6055259,14222pr0001,297,15803
4505593,59190,1,59190
6380111,91741,9999,
6225228,13965,71,13965
6334527,76798,15,76798
6230573,973c11h01pr4318,28,76382
6215750,15320c02,71,24912
6361463,92198pr0279,70,80080
6083031,3626c,92,3626
4279826,51725pr0008,0,54370
6167936,93273,28,93273
4143228,31174c01,15,76087
6217501,75723pr0004,15,37295
6139232,4196,71,18921
6100460,4196,15,18921
6217690,24118,272,24118
4261086,6511,72,6511
6078296,44375b,321,44375
4263141,41678,27,
6365947,80400,323,80400
